ID,cosecha,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Columna1,Columna2,Columna3
1403,2022,7,0.69,NA,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,C,,,
1404,2022,7,0.69,NA,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,C,,,
1405,2022,7,0.69,NA,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,C,,,
1406,2022,7.1,0.39,NA,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,C,,,
1407,2022,5.6,0.66,NA,2.5,0.066,7,15,0.99256,3.52,0.58,12.9,D,,,
1408,2022,7.9,0.54,NA,2.5,0.076,8,17,0.99235,3.2,0.72,13.1,A,,,
1409,2022,6.6,0.5,NA,1.8,0.062,21,28,0.99352,3.44,0.55,12.3,C,,,
1410,2022,6.3,0.47,NA,1.4,0.055,27,33,0.9922,3.45,0.48,12.3,C,,,
1411,2022,10.7,0.4,NA,1.9,0.081,17,29,0.99674,3.12,0.65,11.2,C,,,
1412,2022,6.5,0.58,NA,2.2,0.096,3,13,0.99557,3.62,0.62,11.5,E,,,
1413,2022,8.8,0.24,NA,1.7,0.055,13,27,0.99394,3.14,0.59,11.3,B,,,
1414,2022,5.8,0.29,NA,1.7,0.063,3,11,0.9915,3.39,0.54,13.5,C,,,
1415,2022,6.3,0.76,NA,2.9,0.072,26,52,0.99379,3.51,0.6,11.5,C,,,
1416,2022,10,0.43,NA,2.7,0.095,28,89,0.9984,3.22,0.68,10,D,,,
1417,2022,10.5,0.43,NA,3.3,0.092,24,70,0.99798,3.21,0.69,10.5,C,,,
1418,2022,9.1,0.6,NA,1.9,0.058,5,10,0.9977,3.18,0.63,10.4,C,,,
1419,2022,5.9,0.19,NA,1.7,0.045,57,135,0.99341,3.32,0.44,9.5,D,,,
1420,2022,7.4,0.36,NA,1.8,0.075,18,38,0.9933,3.38,0.88,13.6,B,,,
1421,2022,7.2,0.48,NA,5.5,0.089,10,18,0.99684,3.37,0.68,11.2,B,,,
1422,2022,8.5,0.28,NA,1.7,0.061,6,15,0.99524,3.3,0.74,11.8,B,,,
1423,2022,8,0.25,NA,1.7,0.067,22,50,0.9946,3.38,0.6,11.9,C,,,
1424,2022,10.4,0.52,NA,2,0.08,6,13,0.99774,3.22,0.76,11.4,C,,,
1425,2022,10.4,0.52,NA,2,0.08,6,13,0.99774,3.22,0.76,11.4,C,,,
1426,2022,7.5,0.41,NA,3.7,0.104,29,94,0.99786,3.14,0.58,9.1,D,,,
1427,2022,8.2,0.51,NA,2,0.079,16,86,0.99764,3.34,0.64,9.5,C,,,
1428,2022,7.3,0.4,NA,1.7,0.08,33,79,0.9969,3.41,0.65,9.5,C,,,
1429,2022,8.2,0.38,NA,2.5,0.08,24,71,0.99624,3.27,0.85,11,C,,,
1430,2022,6.9,0.45,NA,2.4,0.043,6,12,0.99354,3.3,0.65,11.4,C,,,
1431,2022,7,0.22,NA,1.8,0.065,16,20,0.99672,3.61,0.82,10,C,,,
1432,2022,7.3,0.32,NA,2.3,0.066,35,70,0.99588,3.43,0.62,10.1,D,,,
1433,2022,8.2,0.2,NA,2.5,0.076,31,51,0.99672,3.53,0.81,10.4,C,,,
1434,2022,7.8,0.5,NA,1.8,0.178,6,21,0.996,3.28,0.87,9.8,C,,,
1435,2022,10,0.41,NA,6.2,0.071,6,14,0.99702,3.21,0.49,11.8,B,,,
1436,2022,7.8,0.39,NA,2,0.086,9,21,0.99526,3.39,0.66,11.6,C,,,
1437,2022,10,0.35,NA,2,0.061,6,11,0.99585,3.23,0.52,12,C,,,
1438,2022,8.2,0.33,NA,2.8,0.067,4,12,0.99473,3.3,0.76,12.8,B,,,
1439,2022,6.1,0.58,NA,2.5,0.044,16,70,0.99352,3.46,0.65,12.5,C,,,
1440,2022,8.3,0.6,NA,2.2,0.118,9,38,0.99616,3.15,0.53,9.8,D,,,
1441,2022,9.6,0.42,NA,2.1,0.083,17,38,0.99622,3.23,0.66,11.1,C,,,
1442,2022,6.6,0.58,NA,2.2,0.1,50,63,0.99544,3.59,0.68,11.4,C,,,
1443,2022,8.3,0.6,NA,2.2,0.118,9,38,0.99616,3.15,0.53,9.8,D,,,
1444,2022,8.5,0.18,NA,1.75,0.071,45,88,0.99524,3.33,0.76,11.8,B,,,
1445,2022,5.1,0.51,NA,2.1,0.042,16,101,0.9924,3.46,0.87,12.9,B,,,
1446,2022,6.7,0.41,NA,2.8,0.076,22,54,0.99572,3.42,1.16,10.6,C,,,
1447,2022,10.2,0.41,NA,2.2,0.11,11,37,0.99728,3.16,0.67,10.8,D,,,
1448,2022,10.6,0.36,NA,2.3,0.087,6,20,0.99676,3.14,0.72,11.1,B,,,
1449,2022,8.8,0.45,NA,1.4,0.076,12,21,0.99551,3.21,0.75,10.2,C,,,
1450,2022,8.5,0.32,NA,2.3,0.075,12,19,0.99434,3.14,0.71,11.8,B,,,
1451,2022,9,0.785,NA,1.7,0.078,10,21,0.99692,3.29,0.67,10,D,,,
1452,2022,9,0.785,NA,1.7,0.078,10,21,0.99692,3.29,0.67,10,D,,,
1453,2022,8.5,0.44,NA,1.9,0.369,15,38,0.99634,3.01,1.1,9.4,D,,,
1454,2022,9.9,0.54,NA,2,0.111,7,60,0.99709,2.94,0.98,10.2,D,,,
1455,2022,8.2,0.33,NA,2.5,0.074,29,48,0.99528,3.32,0.88,12.4,B,,,
1456,2022,6.5,0.34,NA,2.8,0.067,8,44,0.99384,3.21,0.56,12,C,,,
1457,2022,7.6,0.5,NA,2.3,0.086,5,14,0.99502,3.32,0.62,11.5,C,,,
1458,2022,9.2,0.36,NA,1.6,0.062,5,12,0.99667,3.2,0.67,10.5,C,,,
1459,2022,7.1,0.59,NA,2.2,0.078,26,44,0.99522,3.42,0.68,10.8,C,,,
1460,2022,9.7,0.42,NA,2.1,0.074,5,16,0.99649,3.27,0.74,12.3,C,,,
1461,2022,7.6,0.36,NA,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,C,,,
1462,2022,7.6,0.36,NA,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,C,,,
1463,2022,6.5,0.61,NA,2.2,0.095,48,59,0.99541,3.61,0.7,11.5,C,,,
1464,2022,6.5,0.88,NA,5.6,0.079,23,47,0.99572,3.58,0.5,11.2,E,,,
1465,2022,7.1,0.66,NA,2.4,0.052,6,11,0.99318,3.35,0.66,12.7,B,,,
1466,2022,5.6,0.915,NA,2.1,0.041,17,78,0.99346,3.68,0.73,11.4,D,,,
1467,2022,8.2,0.35,NA,2.4,0.076,11,47,0.99599,3.27,0.81,11,C,,,
1468,2022,8.2,0.35,NA,2.4,0.076,11,47,0.99599,3.27,0.81,11,C,,,
1469,2022,9.8,0.39,NA,1.65,0.068,5,11,0.99478,3.19,0.46,11.4,D,,,
1470,2022,10.2,0.4,NA,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,C,,,
1471,2022,6.8,0.66,NA,1.6,0.07,16,61,0.99572,3.29,0.6,9.3,D,,,
1472,2022,6.7,0.64,NA,2.1,0.08,11,119,0.99538,3.36,0.7,10.9,D,,,
1473,2022,7,0.43,NA,2,0.085,6,39,0.99346,3.33,0.46,11.9,C,,,
1474,2022,6.6,0.8,NA,7.8,0.079,6,12,0.9963,3.52,0.5,12.2,D,,,
1475,2022,7,0.43,NA,2,0.085,6,39,0.99346,3.33,0.46,11.9,C,,,
1476,2022,6.7,0.64,NA,2.1,0.08,11,119,0.99538,3.36,0.7,10.9,D,,,
1477,2022,8.8,0.955,NA,1.8,0.075,5,19,0.99616,3.3,0.44,9.6,E,,,
1478,2022,9.1,0.4,NA,4.6,0.08,6,20,0.99652,3.28,0.57,12.5,C,,,
1479,2022,6.5,0.885,NA,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,D,,,
1480,2022,7.2,0.25,NA,2.5,0.063,11,41,0.99439,3.52,0.8,12.4,B,,,
1481,2022,6.4,0.885,NA,2.3,0.166,6,12,0.99551,3.56,0.51,10.8,D,,,
1482,2022,7,0.745,NA,1.8,0.114,15,64,0.99588,3.22,0.59,9.5,C,,,
1483,2022,6.2,0.43,NA,1.8,0.078,21,56,0.99633,3.52,0.6,9.5,C,,,
1484,2022,7.9,0.58,NA,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,C,,,
1485,2022,7.7,0.57,NA,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,C,,,
1486,2022,7.7,0.26,NA,2,0.052,19,77,0.9951,3.15,0.79,10.9,C,,,
1487,2022,7.9,0.58,NA,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,C,,,
1488,2022,7.7,0.57,NA,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,C,,,
1489,2022,7.9,0.34,NA,1.9,0.065,5,10,0.99419,3.27,0.54,11.2,B,,,
1490,2022,8.6,0.42,NA,1.8,0.068,6,12,0.99516,3.35,0.69,11.7,A,,,
1491,2022,9.9,0.74,NA,5.8,0.111,33,76,0.99878,3.14,0.55,9.4,D,,,
1492,2022,7.2,0.36,NA,2.1,0.074,24,44,0.99534,3.4,0.85,11,B,,,
1493,2022,7.2,0.36,NA,2.1,0.074,24,44,0.99534,3.4,0.85,11,B,,,
1494,2022,7.2,0.36,NA,2.1,0.074,24,44,0.99534,3.4,0.85,11,B,,,
1495,2022,9.9,0.72,NA,1.7,0.136,24,52,0.99752,3.35,0.94,10,D,,,
1496,2022,7.2,0.36,NA,2.1,0.074,24,44,0.99534,3.4,0.85,11,B,,,
1497,2022,6.2,0.39,NA,2,0.071,14,24,0.99428,3.45,0.87,11.2,B,,,
1498,2022,6.8,0.65,NA,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,C,,,
1499,2022,6.6,0.44,NA,2.1,0.076,22,53,0.9957,3.32,0.62,9.3,D,,,
1500,2022,6.8,0.65,NA,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,C,,,
1501,2022,9.6,0.38,NA,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,C,,,
1502,2022,10.2,0.33,NA,1.9,0.081,6,9,0.99628,3.1,0.48,10.4,C,,,
1503,2022,8.8,0.27,NA,2.1,0.095,20,29,0.99488,3.26,0.56,11.3,C,,,
1504,2022,7.9,0.57,NA,2,0.079,10,79,0.99677,3.29,0.69,9.5,C,,,
1505,2022,8.2,0.34,NA,1.9,0.057,43,74,0.99408,3.23,0.81,12,C,,,
1506,2022,8.2,0.4,NA,1.9,0.082,8,24,0.996,3.24,0.69,10.6,C,,,
1507,2022,9,0.39,NA,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,C,,,
1508,2022,10.9,0.32,NA,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,C,,,
1509,2022,10.9,0.32,NA,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,C,,,
1510,2022,8.1,0.53,NA,2.2,0.078,33,89,0.99678,3.26,0.46,9.6,C,,,
1511,2022,10.5,0.36,NA,2.2,0.074,9,23,0.99638,3.23,0.76,12,C,,,
1512,2022,12.6,0.39,NA,2.5,0.08,8,20,0.9992,3.07,0.82,10.3,C,,,
1513,2022,9.2,0.46,NA,2.6,0.091,18,77,0.99922,3.15,0.51,9.4,D,,,
1514,2022,7.5,0.58,NA,4.1,0.08,27,46,0.99592,3.02,0.47,9.2,D,,,
1515,2022,9,0.58,NA,2,0.104,8,21,0.99769,3.27,0.72,9.6,D,,,
1516,2022,5.1,0.42,NA,1.8,0.044,18,88,0.99157,3.68,0.73,13.6,B,,,
1517,2022,7.6,0.43,NA,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,D,,,
1518,2022,7.7,0.18,NA,2.7,0.066,15,58,0.9947,3.37,0.78,11.8,C,,,
1519,2022,7.8,0.815,NA,2.6,0.074,48,90,0.99621,3.38,0.62,10.8,D,,,
1520,2022,7.6,0.43,NA,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,D,,,
1521,2022,10.2,0.23,NA,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,E,,,
1522,2022,7.1,0.75,NA,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,C,,,
1523,2022,6,0.33,NA,12.9,0.054,6,113,0.99572,3.3,0.56,11.5,E,,,
1524,2022,7.8,0.55,NA,1.7,0.07,7,17,0.99659,3.26,0.64,9.4,C,,,
1525,2022,7.1,0.75,NA,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,C,,,
1526,2022,8.1,0.73,NA,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,E,,,
1527,2022,6.5,0.67,NA,4.3,0.057,11,20,0.99488,3.45,0.56,11.8,E,,,
1528,2022,7.5,0.61,NA,1.7,0.076,36,60,0.99494,3.1,0.4,9.3,D,,,
1529,2022,9.8,0.37,NA,2.5,0.079,28,65,0.99729,3.16,0.59,9.8,D,,,
1530,2022,9,0.4,NA,2,0.058,15,40,0.99414,3.22,0.6,12.2,C,,,
1531,2022,8.3,0.56,NA,2.4,0.082,10,86,0.9983,3.37,0.62,9.5,D,,,
1532,2022,5.9,0.29,NA,13.4,0.067,72,160,0.99721,3.33,0.54,10.3,C,,,
1533,2022,7.4,0.55,NA,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,D,,,
1534,2022,7.4,0.74,NA,1.7,0.086,15,48,0.99502,3.12,0.48,10,D,,,
1535,2022,7.4,0.55,NA,1.8,0.082,15,34,0.99655,3.49,0.68,10.5,D,,,
1536,2022,6.9,0.41,NA,2.2,0.081,22,36,0.9949,3.41,0.75,11.1,C,,,
1537,2022,7.1,0.6,NA,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,C,,,
1538,2022,7.1,0.6,NA,2.3,0.079,24,37,0.99514,3.4,0.61,10.9,C,,,
1539,2022,7.5,0.58,NA,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,D,,,
1540,2022,7.1,0.72,NA,1.8,0.123,6,14,0.99627,3.45,0.58,9.8,D,,,
1541,2022,7.9,0.66,NA,1.4,0.096,6,13,0.99569,3.43,0.58,9.5,D,,,
1542,2022,7.8,0.7,NA,1.9,0.079,20,35,0.99628,3.4,0.69,10.9,D,,,
1543,2022,6.1,0.64,NA,2.4,0.069,26,46,0.99358,3.47,0.45,11,D,,,
1544,2022,7.5,0.59,NA,1.8,0.082,43,60,0.99499,3.1,0.42,9.2,D,,,
1545,2022,7,0.58,NA,4.8,0.085,12,69,0.99633,3.32,0.7,11,C,,,
1546,2022,6.8,0.64,NA,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,C,,,
1547,2022,6.8,0.64,NA,2.7,0.123,15,33,0.99538,3.44,0.63,11.3,C,,,
1548,2022,8.6,0.635,NA,1.8,0.403,19,56,0.99632,3.02,1.15,9.3,D,,,
1549,2022,6.3,1.02,NA,2,0.083,17,24,0.99437,3.59,0.55,11.2,E,,,
1550,2022,9.8,0.45,NA,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,D,,,
1551,2022,8.2,0.78,NA,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,E,,,
1552,2022,8.5,0.37,NA,1.8,0.066,26,51,0.99456,3.38,0.72,11.8,C,,,
1553,2022,7.2,0.57,NA,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,C,,,
1554,2022,7.2,0.57,NA,2.3,0.081,16,36,0.99564,3.38,0.6,10.3,C,,,
1555,2022,10.4,0.43,NA,2.3,0.068,13,19,0.996,3.1,0.87,11.4,C,,,
1556,2022,6.9,0.41,NA,2,0.079,21,51,0.99668,3.47,0.55,9.5,C,,,
1557,2022,5.5,0.49,NA,1.8,0.044,28,87,0.9908,3.5,0.82,14,A,,,
1558,2022,5,0.38,NA,1.6,0.048,26,60,0.99084,3.7,0.75,14,C,,,
1559,2022,7.3,0.44,NA,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,C,,,
1560,2022,5.9,0.46,NA,1.9,0.077,25,44,0.99385,3.5,0.53,11.2,D,,,
1561,2022,7.5,0.58,NA,2,0.073,34,44,0.99494,3.1,0.43,9.3,D,,,
1562,2022,7.8,0.58,NA,2.1,0.102,17,36,0.9944,3.24,0.53,11.2,C,,,
1563,2022,8,0.715,NA,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,C,,,
1564,2022,8.5,0.4,NA,6.3,0.05,3,10,0.99566,3.28,0.56,12,E,,,
1565,2022,7,0.69,NA,1.9,0.114,3,10,0.99636,3.35,0.6,9.7,C,,,
1566,2022,8,0.715,NA,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,C,,,
1567,2022,9.8,0.3,NA,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,B,,,
1568,2022,7.1,0.46,NA,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,C,,,
1569,2022,7.1,0.46,NA,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,C,,,
1570,2022,7.9,0.765,NA,2,0.084,9,22,0.99619,3.33,0.68,10.9,C,,,
1571,2022,8.7,0.63,NA,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,C,,,
1572,2022,7,0.42,NA,2.3,0.071,18,36,0.99476,3.39,0.56,10.9,D,,,
1573,2022,11.3,0.37,NA,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,D,,,
1574,2022,7.1,0.16,NA,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,C,,,
1575,2022,8,0.6,NA,2.6,0.056,3,7,0.99286,3.22,0.37,13,D,,,
1576,2022,7,0.6,NA,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,D,,,
1577,2022,7,0.6,NA,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,D,,,
1578,2022,7.6,0.74,NA,1.9,0.1,6,12,0.99521,3.36,0.59,11,D,,,
1579,2022,8.2,0.635,NA,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,C,,,
1580,2022,5.9,0.395,NA,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,C,,,
1581,2022,7.5,0.755,NA,1.9,0.084,6,12,0.99672,3.34,0.49,9.7,E,,,
1582,2022,8.2,0.635,NA,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,C,,,
1583,2022,6.6,0.63,NA,4.3,0.093,51,78,0.99558,3.2,0.45,9.5,D,,,
1584,2022,6.6,0.63,NA,4.3,0.093,51,78,0.99558,3.2,0.45,9.5,D,,,
1585,2022,7.2,0.53,NA,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,C,,,
1586,2022,5.7,0.6,NA,1.4,0.063,11,18,0.99191,3.45,0.56,12.2,C,,,
1587,2022,7.6,1.58,NA,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,3,,,
1588,2022,5.2,0.645,NA,2.15,0.08,15,28,0.99444,3.78,0.61,12.5,C,,,
1589,2022,6.7,0.86,NA,2,0.1,20,57,0.99598,3.6,0.74,11.7,C,,,
1590,2022,9.1,0.37,NA,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,C,,,
1591,2022,8,0.28,NA,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,D,,,
1592,2022,7.6,0.79,NA,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,D,,,
1593,2022,7.5,0.61,NA,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,D,,,
1594,2022,9.7,0.69,NA,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,D,,,
1595,2022,6.8,0.68,NA,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,E,,,
1596,2022,9.7,0.69,NA,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,D,,,
1597,2022,7,0.62,NA,1.4,0.071,27,63,0.996,3.28,0.61,9.2,D,,,
1598,2022,7.5,0.61,NA,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,D,,,
1599,2022,6.5,0.51,NA,3,0.064,12,27,0.9929,3.33,0.59,12.8,C,,,
1600,2022,8,1.18,NA,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,D,,,
1601,2022,7,0.36,NA,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,C,,,
1602,2022,7,0.36,NA,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,C,,,
1603,2022,7.5,0.63,NA,2,0.083,17,91,0.99616,3.26,0.58,9.8,C,,,
1604,2022,5.4,0.74,NA,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,C,,,
1605,2022,9.9,0.44,NA,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,C,,,
1606,2022,7.5,0.63,NA,2,0.083,17,91,0.99616,3.26,0.58,9.8,C,,,
1607,2022,9.1,0.76,NA,1.7,0.414,18,64,0.99652,2.9,1.33,9.1,C,,,
1608,2022,9.7,0.66,NA,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,D,,,
1609,2022,5,0.74,NA,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,C,,,
1610,2022,9.1,0.34,NA,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,D,,,
1611,2022,9.1,0.36,NA,1.8,0.06,21,55,0.99495,3.18,0.82,11,B,,,
1612,2022,6.7,0.46,NA,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,C,,,
1613,2022,6.7,0.46,NA,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,C,,,
1614,2022,6.7,0.46,NA,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,C,,,
1615,2022,6.7,0.46,NA,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,C,,,
1616,2022,6.5,0.52,NA,1.8,0.073,13,38,0.9955,3.34,0.52,9.3,D,,,
1617,2022,7.4,0.6,NA,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,C,,,
1618,2022,7.4,0.6,NA,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,C,,,
1619,2022,7.8,0.87,NA,3.8,0.107,31,67,0.99668,3.26,0.46,9.2,D,,,
1620,2022,8.4,0.39,NA,1.7,0.075,6,25,0.99581,3.09,0.43,9.7,C,,,
1621,2022,9.1,0.775,NA,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,D,,,
1622,2022,7.2,0.835,NA,2,0.166,4,11,0.99608,3.39,0.52,10,D,,,
1623,2022,6.6,0.58,NA,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,C,,,
1624,2022,6,0.5,NA,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,D,,,
1625,2022,6,0.5,NA,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,D,,,
1626,2022,6,0.5,NA,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,D,,,
1627,2022,7.5,0.51,NA,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,C,,,
1628,2022,7.5,0.51,NA,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,C,,,
1629,2022,7.5,0.51,NA,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,C,,,
1630,2022,7.6,0.54,NA,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,C,,,
1631,2022,7.5,0.51,NA,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,C,,,
1632,2022,11.5,0.42,NA,2.6,0.077,8,20,0.99852,3.09,0.53,11,D,,,
1633,2022,8.2,0.44,NA,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,C,,,
1634,2022,6.1,0.59,NA,2.1,0.056,5,13,0.99472,3.52,0.56,11.4,D,,,
1635,2022,7.2,0.655,NA,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,D,,,
1636,2022,7.2,0.655,NA,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,D,,,
1637,2022,6.9,0.57,NA,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,D,,,
1638,2022,9,0.6,NA,2,0.069,32,73,0.99654,3.34,0.57,10,D,,,
1639,2022,7.2,0.62,NA,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,C,,,
1640,2022,7.6,0.645,NA,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,D,,,
1641,2022,7.6,0.645,NA,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,D,,,
1642,2022,7.2,0.58,NA,2.3,0.077,7,28,0.99568,3.35,0.52,10,D,,,
1643,2022,6.1,0.32,NA,1.8,0.086,5,32,0.99464,3.36,0.44,10.1,D,,,
1644,2022,6.1,0.34,NA,1.8,0.084,4,28,0.99464,3.36,0.44,10.1,D,,,
1645,2022,7.3,0.43,NA,2.5,0.078,27,67,0.99648,3.6,0.59,11.1,C,,,
1646,2022,7.4,0.64,NA,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,D,,,
1647,2022,11.6,0.475,NA,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,C,,,
1648,2022,9.2,0.54,NA,2.3,0.112,11,38,0.99699,3.24,0.56,10.9,D,,,
1649,2022,8.3,0.85,NA,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,D,,,
1650,2022,11.6,0.475,NA,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,C,,,
1651,2022,8,0.83,NA,2,0.08,11,63,0.99652,3.29,0.48,9.8,E,,,
1652,2022,7.2,0.605,NA,1.9,0.096,10,31,0.995,3.46,0.53,11.8,C,,,
1653,2022,7.8,0.5,NA,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,D,,,
1654,2022,7.3,0.74,NA,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,D,,,
1655,2022,6.9,0.54,NA,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,C,,,
1656,2022,8,0.77,NA,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,C,,,
1657,2022,6.6,0.61,NA,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,E,,,
1658,2022,8.7,0.78,NA,1.7,0.415,12,66,0.99623,3,1.17,9.2,D,,,
1659,2022,7.5,0.58,NA,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,C,,,
1660,2022,8.7,0.78,NA,1.7,0.415,12,66,0.99623,3,1.17,9.2,D,,,
1661,2022,7.7,0.75,NA,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,D,,,
1662,2022,6.8,0.815,NA,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,3,,,
1663,2022,7.2,0.56,NA,2,0.083,13,100,0.99586,3.26,0.52,9.9,D,,,
1664,2022,8.2,0.885,NA,1.4,0.086,7,31,0.9946,3.11,0.46,10,D,,,
1665,2022,5.2,0.49,NA,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,C,,,
1666,2022,7.2,0.45,NA,2,0.078,10,28,0.99609,3.29,0.51,9.9,C,,,
1667,2022,7.5,0.57,NA,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,C,,,
1668,2022,7.5,0.57,NA,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,C,,,
1669,2022,6.8,0.83,NA,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,D,,,
1670,2022,8,0.6,NA,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,D,,,
1671,2022,8,0.6,NA,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,D,,,
1672,2022,7.1,0.755,NA,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,D,,,
1673,2022,8,0.81,NA,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,D,,,
1674,2022,7.4,0.64,NA,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,D,,,
1675,2022,7.4,0.64,NA,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,D,,,
1676,2022,6.6,0.64,NA,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,D,,,
1677,2022,6.7,0.48,NA,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,D,,,
1678,2022,6,0.49,NA,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,C,,,
